28351;Parnamirim;Rio Grande do Norte;RN
28353;Recife;Pernambuco;PE
28354;Belém;Pará;PA
28355;Recife;Pernambuco;PE
28356;Recife;Pernambuco;PE
28357;Jaboatão dos Guararapes;Pernambuco;PE
28360;Recife;Pernambuco;PE
28363;Nova Friburgo;Rio de Janeiro;RJ
28365;Recife;Pernambuco;PE
28369;Recife;Pernambuco;PE
28370;Rio de Janeiro;Rio de Janeiro;RJ
28371;Porto Alegre;Rio Grande do Sul;RS
28372;Cabrobó;Pernambuco;PE
28374;Olinda;Pernambuco;PE
28375;Recife;Pernambuco;PE
28377;São Lourenço da Mata;Pernambuco;PE
28378;Nova Iguaçu;Rio de Janeiro;RJ
28380;Recife;Pernambuco;PE
28382;Cascavel;Ceará;CE
28384;Moreno;Pernambuco;PE
28385;Rio de Janeiro; Rio de Janeiro;RJ
28386;Recife;Pernambuco;PE
28387;Jaboatão;Pernambuco;PE
28393;Cortês;Pernambuco;PE
28396;Sinop;Mato Grosso;MT
28397;Cuiabá;Mato Grosso;MT
28398;Recife;Pernambuco;PE
28399;Recife;Pernambuco;PE
28401;São Lourenço da Mata;Pernambuco;PE
28402;Salvador;Bahia;BA
28403;Niterói;Rio de Janeiro;RJ
28404;Recife;Pernambuco;PE
28405;Brasília;Distrito Federal;DF
28408;Recife;Pernambuco;PE
28409;Caruaru;Pernambuco;PE
28413;Recife;Pernambuco;PE
28414;Brasília;Distrito Federal;DF
28418;Recife;Pernambuco;PE
28421;Recife;Pernambuco;PE
28422;Porto Alegre;Rio Grande do Sul;RS
28423;Recife;Pernambuco;PE
28427;Carpina;Pernambuco;PE
28428;Fortaleza;Ceará;CE
28431;Itabuna;Bahia;BA
28433;Olinda;Pernambuco;PE
28434;Recife;Pernambuco;PE
28435;Olinda;Pernambuco;PE
28436;Teresina;Piauí;PI
28437;Belém;Pará;PA
28438;Peruíbe;São Paulo;SP
28439;Carpina;Pernambuco;PE
28441;Recife;Pernambuco;PE
28442;Curitiba;Paraná;PR
28444;Parauapebas;Pará;PA
28445;Recife;Pernambuco;PE
28446;Recife;Pernambuco;PE
28447;Recife;Pernambuco;PE
28448;Brasilia;Distrito Federal;DF
28449;Brasilia;Distrito Federal;DF
28450;Recife;Pernambuco;PE
28452;Teresina;Piauí;PI
28454;Rio de Janeiro; Rio de Janeiro;RJ
28455;Recife;Pernambuco;PE
28459;Recife;Pernambuco;PE
28461;Recife;Pernambuco;PE
28462;Belém;Pará;PA
28463;Recife;Pernambuco;PE
28465;Goiânia;Goiás;GO
28466;Lagoa do Carro;Pernambuco;PE
28467;Igarassu;Pernambuco;PE
28469;Jacobina;Bahia;BA
28470;LAGOA DE ITAENGA;Pernambuco;PE
28473;Recife;Pernambuco;PE
28474;Recife;Pernambuco;PE
28476;São Paulo;São Paulo;SP
28477;Recife;Pernambuco;PE
28478;São Paulo;São Paulo;SP
28479;Recife;Pernambuco;PE
28480;Recife;Pernambuco;PE
28481;Recife;Pernambuco;PE
28483;Recife;Pernambuco;PE
28484;Belo Horizonte;Minas Gerais;MG
28486;Jaboatão dos Guararapes;Pernambuco;PE
28487;Recife;Pernambuco;PE
28488;Recife;Pernambuco;PE
28489;Recife;Pernambuco;PE
28492;Jaboatão dos Guararapes;Pernambuco;PE
28493;Camaragibe;Pernambuco;PE
28494;Manhuaçu;Minas Gerais;MG
28495;Recife;Pernambuco;PE
28496;Recife;Pernambuco;PE
28498;Rio de Janeiro;Rio de Janeiro;RJ
28499;Manaus;Amazonas;AM
28500;Belo Horizonte;Minas Gerais;MG
28501;Recife;Pernambuco;PE
28502;Recife;Pernambuco;PE
28503;Recife;Pernambuco;PE
28504;Olinda;Pernambuco;PE
28505;Recife;Pernambuco;PE
28506;São Paulo;São Paulo;SP
28508;Teresina;Piauí;PI
28510;Maceió;Alagoas;AL
28512;Paulista;Pernambuco;PE
28513;Recife;Pernambuco;PE
28514;Jaboatão dos Guararapes;Pernambuco;PE
28515;Salvador;Bahia;BA
28516;Maceió;Alagoas;AL
28517;Recife;Pernambuco;PE
28518;Recife;Pernambuco;PE
28519;Recife;Pernambuco;PE
28520;Carpina;Pernambuco;PE
28521;Paulista;Pernambuco;PE
28523;Goiânia;Goiás;GO
28525;cidade do amor;Rio de Janeiro;RJ
28526;Recife;Pernambuco;PE
28528;Carpina;Pernambuco;PE
28531;Dom Basílio;Bahia;BA
28532;Recife;Pernambuco;PE
28534;GAMA;Distrito Federal;DF
28538;SOBRADINHO;Distrito Federal;DF
28539;Juiz de Fora;Minas Gerais;MG
28540;Una;Bahia;BA
28541;Campinas;São Paulo;SP
28542;Lages;Santa Catarina;SC
28544;Fortaleza;Ceará;CE
28546;Recife;Pernambuco;PE
28547;Recife;Pernambuco;PE
28550;Recife;Pernambuco;PE
28553;Suzano;São Paulo;SP
28554;Recife;Pernambuco;PE
28555;Vitória de Santo Antão;Pernambuco;PE
28556;Olinda;Pernambuco;PE
28557;Camaragibe;Pernambuco;PE
28558;jaboatao guararapes;Pernambuco;PE
28559;Teófilo Otoni;Minas Gerais;MG
28560;Recife;Pernambuco;PE
28565;Paulista;Pernambuco;PE
28566;Recife;Pernambuco;PE
28567;Recife;Pernambuco;PE
28568;Recife;Pernambuco;PE
28569;Camaragibe;Pernambuco;PE
28570;Itaperuna;Rio de Janeiro;RJ
28571;Jaboatão dos Guararapes;Pernambuco;PE
28572;Recife;Pernambuco;PE
28573;Recife;Pernambuco;PE
28574;Jaboatão dos Guararapes;Pernambuco;PE
28578;Jaboatão dos Guararapes;Pernambuco;PE
28579;Recife;Pernambuco;PE
28580;Caruaru;Pernambuco;PE
28581;Paulista;Pernambuco;PE
28582;Recife;Pernambuco;PE
28583;SOBRADINHO;Distrito Federal;DF
28584;Recife;Pernambuco;PE
28586;Moreno;Pernambuco;PE
28587;Carpina;Pernambuco;PE
28588;Recife;Pernambuco;PE
28589;Petrolina;Pernambuco;PE
28592;Recife;Pernambuco;PE
28593;Petrolina;Pernambuco;PE
28595;Parnaíba;Piauí;PI
28596;Vale do São Francisco;Pernambuco;PE
28597;Juazeiro;Bahia;BA
28598;Salgueiro;Pernambuco;PE
28599;Juazeiro;Bahia;BA
28601;Petrolina;Pernambuco;PE
28602;Petrolina;Pernambuco;PE
28603;Recife;Pernambuco;PE
28604;Petrolina;Pernambuco;PE
28606;Recife;Pernambuco;PE
28607;Paulista;Pernambuco;PE
28608;Recife;Pernambuco;PE
28609;Petrolina;Pernambuco;PE
28611;Paulista;Pernambuco;PE
28614;Campo Grande;Mato Grosso do Sul;MS
28615;Garanhuns;Pernambuco;PE
28616;Rio de Janeiro; Rio de Janeiro;RJ
28617;Recife;Pernambuco;PE
28619;Recife;Pernambuco;PE
28620;Petrolina;Pernambuco;PE
28621;Recife;Pernambuco;PE
28622;Petrolina;Pernambuco;PE
28623;Araguari;Minas Gerais;MG
28624;Recife;Pernambuco;PE
28625;Itu;São Paulo;SP
28626;Curitiba;Paraná;PR
28627;Cabo de Santo Agostinho;Pernambuco;PE
28628;jaboatão;Pernambuco;PE
28629;Paulista;Pernambuco;PE
28630;Recife;Pernambuco;PE
28631;Recife;Pernambuco;PE
28632;Recife;Pernambuco;PE
28635;Recife;Pernambuco;PE
28636;Jaboticabal;São Paulo;SP
28637;São Luís;Maranhão;MA
28638;Recife;Pernambuco;PE
28639;Jaboatão;Pernambuco;PE
28640;Olinda;Pernambuco;PE
28641;Paulista;Pernambuco;PE
28643;Jaboticabal;São Paulo;SP
28646;Paulista;Pernambuco;PE
28648;Jaboatão;Pernambuco;PE
28649;Recife;Pernambuco;PE
28652;Paulista;Pernambuco;PE
28653;Recife;Pernambuco;PE
28655;Petrolina;Pernambuco;PE
28656;Recife;Pernambuco;PE
28658;Porto Alegre;Rio Grande do Sul;RS
28660;Abreu e Lima;Pernambuco;PE
28662;Jaboatão dos Guararapes;Pernambuco;PE
28663;Jaboatão dos Guararapes;Pernambuco;PE
28664;Brasília;Distrito Federal;DF
28665;Recife;Pernambuco;PE
28667;Brasília;Distrito Federal;DF
28668;Maceió;Alagoas;AL
28670;São Paulo;São Paulo;SP
28677;Ribeirão Preto;São Paulo;SP
28678;Recife;Pernambuco;PE
28679;Recife;Pernambuco;PE
28680;Maceió;Alagoas;AL
28681;Rio de Janeiro;Rio de Janeiro;RJ
28682;São João de Meriti;Rio de Janeiro;RJ
28683;Recife;Pernambuco;PE
28684;Recife;Pernambuco;PE
28685;Manaus;Amazonas;AM
28687;Governador Valadares;Minas Gerais;MG
28688;Belo Jardim;Pernambuco;PE
28690;Palmares;Pernambuco;PE
28691;Paulista;Pernambuco;PE
28692;Recife;Pernambuco;PE
28696;Caruaru;Pernambuco;PE
28697;Paulista;Pernambuco;PE
28698;Manaus;Amazonas;AM
28701;Recife;Pernambuco;PE
28702;Recife;Pernambuco;PE
28703;Rio de Janeiro;Rio de Janeiro;RJ
28704;Maceió;Alagoas;AL
28705;Recife;Pernambuco;PE
28706;Recife;Pernambuco;PE
28707;Recife;Pernambuco;PE
28708;Paulista;Pernambuco;PE
28710;Recife;Pernambuco;PE
28711;Vitória de Santo Antão;Pernambuco;PE
28712;Recife;Pernambuco;PE
28713;Recife;Pernambuco;PE
28716;Recofe;Pernambuco;PE
28717;Camaragibe;Pernambuco;PE
28718;Jaboatão dos Guararapes;Pernambuco;PE
28719;Olinda;Pernambuco;PE
28720;Recife;Pernambuco;PE
28721;Sorriso;Mato Grosso;MT
28722;Aracaju;Sergipe;SE
28724;Rio de Janeiro;Rio de Janeiro;RJ
28725;Recife;Pernambuco;PE
28726;Salvador;Bahia;BA
28727;Recife;Pernambuco;PE
28728;Rio de Janeiro;Rio de Janeiro;RJ
28729;Rio de Janeiro;Rio de Janeiro;RJ
28734;Brasília;Distrito Federal;DF
28735;Cabo de Santo Agostinho;Pernambuco;PE
28738;Rio Largo;Alagoas;AL
28739;Florianópolis;Santa Catarina;SC
28740;Recife;Pernambuco;PE
28741;Salvador;Bahia;BA
28742;Recife;Pernambuco;PE
28743;Recife;Pernambuco;PE
28744;Paulista;Pernambuco;PE
28745;Brasília;Distrito Federal;DF
28746;Olinda;Pernambuco;PE
28747;Moreno;Pernambuco;PE
28750;Recife;Pernambuco;PE
28754;Brasília;Distrito Federal;DF
28757;Salvador;Bahia;BA
28759;Rio de Janeiro;Rio de Janeiro;RJ
28760;Pindamonhangaba;São Paulo;SP
28762;Pau dos Ferros;Rio Grande do Norte;RN
28763;Rio de Janeiro; Rio de Janeiro;RJ
28766;Aracaju;Sergipe;SE
28767;Barreiros;Pernambuco;PE
28768;Pitanga;Paraná;PR
28769;Olinda;Pernambuco;PE
28770;São Gonçalo;Rio de Janeiro;RJ
28773;Recife;Pernambuco;PE
28777;Brasília;Distrito Federal;DF
28783;Gravatá;Pernambuco;PE
28784;Recife;Pernambuco;PE
28785;Recife;Pernambuco;PE
28786;Olinda;Pernambuco;PE
28787;Recife;Pernambuco;PE
28788;Olinda;Pernambuco;PE
28789;Paulista;Pernambuco;PE
28790;Brasília;Distrito Federal;DF
28791;jaboatao dos guararapes;Pernambuco;PE
28792;Rio de Janeiro;Rio de Janeiro;RJ
28793;Brasília;Distrito Federal;DF
28794;Uruguaiana;Rio Grande do Sul;RS
28795;Jaboatão dos Guararapes;Pernambuco;PE
28796;Recife;Pernambuco;PE
28797;São Lourenço da Mata;Pernambuco;PE
28798;Osasco;São Paulo;SP
28799;Natal;Rio Grande do Norte;RN
28800;Palmeira dos Índios;Alagoas;AL
28801;Juiz de Fora;Minas Gerais;MG
28802;Olinda;Pernambuco;PE
28805;Recife;Pernambuco;PE
28806;Salvador;Bahia;BA
28808;Recife;Pernambuco;PE
28809;Porto Velho;Rondônia;RO
28811;Rio de Janeiro;Rio de Janeiro;RJ
28812;Rio de Janeiro;Rio de Janeiro;RJ
28813;Chaval;Ceará;CE
28814;Recife;Pernambuco;PE
28815;Recife;Pernambuco;PE
28816;Belo Horizonte;Minas Gerais;MG
28817;Jaboatão dos Guararapes;Pernambuco;PE
28820;Brasília;Distrito Federal;DF
28821;Recife;Pernambuco;PE
28822;Timbaúba;Pernambuco;PE
28823;Canindé;Ceará;CE
28824;Recife;Pernambuco;PE
28827;Brasília;Distrito Federal;DF
28828;Recife;Pernambuco;PE
28829;Recife;Pernambuco;PE
28831;Porto Alegre;Rio Grande do Sul;RS
28832;Olinda;Pernambuco;PE
28834;São Paulo;São Paulo;SP
28835;Frecheirinha;Ceará;CE
28836;Goiânia;Goiás;GO
28838;São Francisco do Guaporé;Rondônia;RO
28840;Santos;São Paulo;SP
28841;Campo Grande;Mato Grosso do Sul;MS
28842;São Bernardo do Campo;São Paulo;SP
28845;Recife;Pernambuco;PE
28846;Duque de Caxias;Rio de Janeiro;RJ
28847;Recife;Pernambuco;PE
28848;Paulista;Pernambuco;PE
28849;Brasília;Distrito Federal;DF
28850;Cáceres;Mato Grosso;MT
28851;Curitiba;Paraná;PR
28852;Águas Claras;Distrito Federal;DF
28854;Maceió;Alagoas;AL
28855;Belo Horizonte;Minas Gerais;MG
28856;Rio de Janeiro;Rio de Janeiro;RJ
28858;Além Paraíba;Minas Gerais;MG
28860;Recife;Pernambuco;PE
28862;Rio Branco;Acre;AC
28864;Cuiaba;Mato Grosso;MT
28867;Vitória;Espírito Santo;ES
28868;João Pessoa;Paraíba;PB
28869;Recife;Pernambuco;PE
28870;Rio de Janeiro; Rio de Janeiro;RJ
28872;Rio de Janeiro;Rio de Janeiro;RJ
28873;Recife;Pernambuco;PE
28874;Recife;Pernambuco;PE
28875;Rio de Janeiro;Rio de Janeiro;RJ
28876;Moreno;Pernambuco;PE
28878;Olinda;Pernambuco;PE
28879;Recife;Pernambuco;PE
28880;Olinda;Pernambuco;PE
28881;Recife;Pernambuco;PE
28882;Jaboatão dos Guararapes;Pernambuco;PE
28884;Rio de Janeiro;Rio de Janeiro;RJ
28885;Salvador;Bahia;BA
28886;Recife;Pernambuco;PE
28887;Inhumas;Goiás;GO
28888;jaboatão;Pernambuco;PE
28889;Brasilia;Distrito Federal;DF
28890;Vila Velha;Espírito Santo;ES
28891;Brusque;Santa Catarina;SC
28892;Recife;Pernambuco;PE
28894;Cabo de Santo Agostinho;Pernambuco;PE
28895;Rio de Janeiro; Rio de Janeiro;RJ
28898;Natal;Rio Grande do Norte;RN
28899;Três Rios;Rio de Janeiro;RJ
28900;Vitória;Espírito Santo;ES
28901;Recife;Pernambuco;PE
28902;Bonito de Santa Fé;Paraíba;PB
28903;Fortaleza;Ceará;CE
28904;Recife;Pernambuco;PE
28905;Brasília;Distrito Federal;DF
28907;Niterói;Rio de Janeiro;RJ
28908;Recife;Pernambuco;PE
28909;Santo André;São Paulo;SP
28910;Brasília;Distrito Federal;DF
28911;Camaragibe;Pernambuco;PE
28912;Paulista;Pernambuco;PE
28913;Recife;Pernambuco;PE
28915;Recife;Pernambuco;PE
28916;Recife;Pernambuco;PE
28918;Recife;Pernambuco;PE
28919;Caruaru;Pernambuco;PE
28920;Recife;Pernambuco;PE
28922;Carmo do Rio Claro;Minas Gerais;MG
28924;São Paulo;São Paulo;SP
28925;Olinda;Pernambuco;PE
28926;São Paulo;São Paulo;SP
28928;Jaboatão;Pernambuco;PE
28930;Recife;Pernambuco;PE
28931;Barbacena;Minas Gerais;MG
28932;Jaboatão dos Guararapes;Pernambuco;PE
28934;Salvador;Bahia;BA
28935;Olinda;Pernambuco;PE
28936;Campina Grande;Paraíba;PB
28937;Camaragibe;Pernambuco;PE
28939;Petrópolis;Rio de Janeiro;RJ
28940;Recife;Pernambuco;PE
28941;Ribeirão Preto;São Paulo;SP
28942;Belo Horizonte;Minas Gerais;MG
28943;Fortaleza;Ceará;CE
28944;Ananindeua;Pará;PA
28946;Recife;Pernambuco;PE
28947;Recife;Pernambuco;PE
28951;Recife;Pernambuco;PE
28952;Recife;Pernambuco;PE
28955;Mossoró;Rio Grande do Norte;RN
28956;Olinda;Pernambuco;PE
28957;Recife;Pernambuco;PE
28958;Duque de Caxias;Rio de Janeiro;RJ
28960;Recife;Pernambuco;PE
28961;Recife;Pernambuco;PE
28962;Osasco;São Paulo;SP
28963;Jaboatão dos Guararapes;Pernambuco;PE
28964;Recife;Pernambuco;PE
28965;São José dos Campos;São Paulo;SP
28966;Limoeiro;Pernambuco;PE
28967;Vila Velha;Espírito Santo;ES
28968;Taguatinga Sul;Distrito Federal;DF
28969;Recife;Pernambuco;PE
28970;Mossoró;Rio Grande do Norte;RN
28971;Recife;Pernambuco;PE
28972;Recife;Pernambuco;PE
28974;Rio de Janeiro;Rio de Janeiro;RJ
28975;Itapipoca;Ceará;CE
28976;Recife;Pernambuco;PE
28977;Rio de Janeiro;Rio de Janeiro;RJ
28978;Recife;Pernambuco;PE
28979;Recife;Pernambuco;PE
28982;Canoas;Rio Grande do Sul;RS
28983;Recife;Pernambuco;PE
28985;Recife;Pernambuco;PE
28986;Cabo de Santo Agostinho;Pernambuco;PE
28987;Juiz de Fora;Minas Gerais;MG
28988;Teresópolis;Rio de Janeiro;RJ
28989;São Paulo;São Paulo;SP
28991;Vitória de Santo Antão;Pernambuco;PE
28992;Recife;Pernambuco;PE
28993;Recife;Pernambuco;PE
28994;Brasília;Distrito Federal;DF
28997;Igarassu;Pernambuco;PE
29000;Recife;Pernambuco;PE
29001;Olinda;Pernambuco;PE
29003;CEILÂNDIA;Distrito Federal;DF
29004;Recife;Pernambuco;PE
29005;Recife;Pernambuco;PE
29006;Recife;Pernambuco;PE
29007;Recife;Pernambuco;PE
29012;Nova Cruz;Rio Grande do Norte;RN
29014;Camaragibe;Pernambuco;PE
29017;Vitória de Santo Antão;Pernambuco;PE
29018;Recife;Pernambuco;PE
29020;Recife;Pernambuco;PE
29021;Paulista;Pernambuco;PE
29022;Recife;Pernambuco;PE
29023;Vitória;Espírito Santo;ES
29025;Olinda;Pernambuco;PE
29028;Recife;Pernambuco;PE
29030;Recife;Pernambuco;PE
29031;Recife;Pernambuco;PE
29034;Moreno;Pernambuco;PE
29036;Recife;Pernambuco;PE
29037;Recife;Pernambuco;PE
29038;Recife;Pernambuco;PE
29039;Recife;Pernambuco;PE
29041;Niterói;Rio de Janeiro;RJ
29044;Belford Roxo;Rio de Janeiro;RJ
29047;Paudalho;Pernambuco;PE
29048;Recife;Pernambuco;PE
29049;Recife;Pernambuco;PE
29054;Teresina;Piauí;PI
29056;Recife;Pernambuco;PE
29057;Conselheiro Lafaiete;Minas Gerais;MG
29058;Recife;Pernambuco;PE
29059;Natal;Rio Grande do Norte;RN
29061;Recife;Pernambuco;PE
29062;Lajinha;Minas Gerais;MG
29064;Garanhuns;Pernambuco;PE
29065;Rio de Janeiro;Rio de Janeiro;RJ
29066;Recife;Pernambuco;PE
29067;Petrolina;Pernambuco;PE
29068;Brasília;Distrito Federal;DF
29069;Teófilo Otoni;Minas Gerais;MG
29070;Recife;Pernambuco;PE
29071;Iguaba Grande;Rio de Janeiro;RJ
29072;Paulista;Pernambuco;PE
29073;Recife;Pernambuco;PE
29074;Olinda;Pernambuco;PE
29075;Uberlândia;Minas Gerais;MG
29076;Recife;Pernambuco;PE
29077;Olinda;Pernambuco;PE
29078;Piraí;Rio de Janeiro;RJ
29079;Vitória de Santo Antão;Pernambuco;PE
29081;Recife;Pernambuco;PE
29082;Recife;Pernambuco;PE
29083;Recife;Pernambuco;PE
29084;Belford Roxo;Rio de Janeiro;RJ
29085;Olinda;Pernambuco;PE
29086;Brasília;Distrito Federal;DF
29087;Recife;Pernambuco;PE
29088;Concórdia;Santa Catarina;SC
29090;Recife;Pernambuco;PE
29091;Recife;Pernambuco;PE
29092;Olinda;Pernambuco;PE
29093;Recife;Pernambuco;PE
29094;Camaragibe;Pernambuco;PE
29096;Recife;Pernambuco;PE
29097;Belém;Pará;PA
29099;Natal;Rio Grande do Norte;RN
29100;Vitória;Espírito Santo;ES
29101;Goiana;Pernambuco;PE
29102;São José dos Campos;São Paulo;SP
29103;Recife;Pernambuco;PE
29104;Goiânia;Goiás;GO
29105;Petrópolis;Rio de Janeiro;RJ
29106;Recife;Pernambuco;PE
29107;Recife;Pernambuco;PE
29108;Olinda;Pernambuco;PE
29109;Recife;Pernambuco;PE
29110;Jaboatão dos Guararapes;Pernambuco;PE
29111;Jaguaruana;Ceará;CE
29112;Recife;Pernambuco;PE
29113;Recife;Pernambuco;PE
29114;Recife;Pernambuco;PE
29118;Recife;Pernambuco;PE
29119;Belém;Pará;PA
29120;Recife;Pernambuco;PE
29121;Recife;Pernambuco;PE
29123;Recife;Pernambuco;PE
29125;Brasília;Distrito Federal;DF
29126;Rio de Janeiro;Rio de Janeiro;RJ
29127;Jundiaí;São Paulo;SP
29128;Olinda;Pernambuco;PE
29130;Recife;Pernambuco;PE
29132;Cáceres;Mato Grosso;MT
29133;Recife;Pernambuco;PE
29134;Recife;Pernambuco;PE
29135;Olinda;Pernambuco;PE
29136;Igarassu;Pernambuco;PE
29138;Recife;Pernambuco;PE
29139;Recife;Pernambuco;PE
29140;Recife;Pernambuco;PE
29141;Olinda;Pernambuco;PE
29142;Recife;Pernambuco;PE
29144;Teresina;Piauí;PI
29145;Caruaru;Pernambuco;PE
29147;Recife;Pernambuco;PE
29148;Recife;Pernambuco;PE
29149;Campinas;São Paulo;SP
29150;Cuiabá;Mato Grosso;MT
29151;Recife;Pernambuco;PE
29152;Teresina;Piauí;PI
29153;Botucatu;São Paulo;SP
29155;Recife;Pernambuco;PE
29156;Recife;Pernambuco;PE
29157;Rio de Janeiro;Rio de Janeiro;RJ
29161;Aracaju;Sergipe;SE
29163;Recife;Pernambuco;PE
29164;São João de Meriti;Rio de Janeiro;RJ
29165;Natal;Rio Grande do Norte;RN
29166;Paulista;Pernambuco;PE
29168;Recife;Pernambuco;PE
29169;São Paulo;São Paulo;SP
29170;Brasília;Distrito Federal;DF
29173;Recife;Pernambuco;PE
29175;Brasília;Distrito Federal;DF
29176;Goiânia;Goiás;GO
29178;Teresina;Piauí;PI
29180;Fortaleza;Ceará;CE
29181;Salvador;Bahia;BA
29182;Recife;Pernambuco;PE
29183;Campinas;São Paulo;SP
29185;Teresina;Piauí;PI
29187;Recife;Pernambuco;PE
29188;Juiz de Fora;Minas Gerais;MG
29189;Afogados da Ingazeira;Pernambuco;PE
29190;João Pessoa;Paraíba;PB
29192;Recife;Pernambuco;PE
29193;Recife;Pernambuco;PE
29195;Limoeiro;Pernambuco;PE
29197;Recife;Pernambuco;PE
29198;Jaboatão dos Guararapes;Pernambuco;PE
29200;Recife;Pernambuco;PE
29202;Fortaleza;Ceará;CE
29203;Recife;Pernambuco;PE
29204;Rio de Janeiro;Rio de Janeiro;RJ
29205;Recife;Pernambuco;PE
29206;Goiana;Pernambuco;PE
29209;Araçoiaba;Pernambuco;PE
29210;Recife;Pernambuco;PE
29211;Jaboatão dos Guararapes;Pernambuco;PE
29212;Recife;Pernambuco;PE
29213;Crato;Ceará;CE
29214;Prata;Minas Gerais;MG
29215;Rio de Janeiro;Rio de Janeiro;RJ
29216;Paraiba so Sul;Rio de Janeiro;RJ
29217;Recife;Pernambuco;PE
29218;Pesqueira;Pernambuco;PE
29219;Vitória da Conquista;Bahia;BA
29220;Recife;Pernambuco;PE
29222;Recife;Pernambuco;PE
29224;Ipojuca;Pernambuco;PE
29225;Recife;Pernambuco;PE
29226;Recife;Pernambuco;PE
29227;Quipapá;Pernambuco;PE
29228;Rio de Janeiro;Rio de Janeiro;RJ
29230;Camaragibe;Pernambuco;PE
29231;CEILÂNDIA;Distrito Federal;DF
29232;São Paulo;São Paulo;SP
29233;Recife;Pernambuco;PE
29234;Independência;Ceará;CE
29237;Cabo de Santo Agostinho;Pernambuco;PE
29238;Natal;Rio Grande do Norte;RN
29239;Porto Velho;Rondônia;RO
29240;Recife;Pernambuco;PE
29241;Recife;Pernambuco;PE
29242;Sousa;Paraíba;PB
29243;São Paulo;São Paulo;SP
29244;Palmeiras;São Paulo;SP
29245;itapoã;Distrito Federal;DF
29246;Paragominas;Pará;PA
29247;Recife;Pernambuco;PE
29248;Jaboatão dos Guararapes;Pernambuco;PE
29249;Rio de Janeiro;Rio de Janeiro;RJ
29250;Recife;Pernambuco;PE
29253;Recife;Pernambuco;PE
29255;Campinas;São Paulo;SP
29256;Recife;Pernambuco;PE
29257;Recife;Pernambuco;PE
29258;Recife;Pernambuco;PE
29260;Jaboatão dos Guararapes;Pernambuco;PE
29261;Olinda;Pernambuco;PE
29263;Teresina;Piauí;PI
29264;Presidente Prudente;São Paulo;SP
29265;Salvador;Bahia;BA
29266;Recife;Pernambuco;PE
29267;São José do Egito;Pernambuco;PE
29268;Jaboatão dos Guararapes;Pernambuco;PE
29269;Recife;Pernambuco;PE
29271;Recife;Pernambuco;PE
29273;Afrânio;Pernambuco;PE
29275;Recife;Pernambuco;PE
29277;Rio de Janeiro; Rio de Janeiro;RJ
29283;Brasília;Distrito Federal;DF
29285;Taubaté;São Paulo;SP
29286;Camaragibe;Pernambuco;PE
29287;Recife;Pernambuco;PE
29288;Palhoça;Santa Catarina;SC
29291;Recife;Pernambuco;PE
29292;São Luís;Maranhão;MA
29293;Olinda;Pernambuco;PE
29296;Natal;Rio Grande do Norte;RN
29297;Pinhais;Paraná;PR
29299;Lages;Santa Catarina;SC
29300;Recife;Pernambuco;PE
29301;Paulista;Pernambuco;PE
29303;Brasília;Distrito Federal;DF
29304;São Paulo;São Paulo;SP
29305;nova iguaçu;Rio de Janeiro;RJ
29306;Recife;Pernambuco;PE
29307;Timon;Maranhão;MA
29308;Rio de Janeiro;Rio de Janeiro;RJ
29309;Amaraji;Pernambuco;PE
29310;Salvador;Bahia;BA
29311;Recife;Pernambuco;PE
29312;Gravataí;Rio Grande do Sul;RS
29314;Rio de Janeiro;Rio de Janeiro;RJ
29315;Aurora;Ceará;CE
29316;São Paulo;São Paulo;SP
29317;Rio das Ostras;Rio de Janeiro;RJ
29318;TAGUATINGA;Distrito Federal;DF
29319;Recife;Pernambuco;PE
29320;Estância;Sergipe;SE
29321;Brasília;Distrito Federal;DF
29323;Natal;Rio Grande do Norte;RN
29324;Itaboraí;Rio de Janeiro;RJ
29325;jaboatão;Pernambuco;PE
29326;Paulista;Pernambuco;PE
29327;Recife;Pernambuco;PE
29328;Salvador;Bahia;BA
29329;Recife;Pernambuco;PE
29330;Brasília;Distrito Federal;DF
29332;Recife;Pernambuco;PE
29333;Caruaru;Pernambuco;PE
29334;Recife;Pernambuco;PE
29336;Recife;Pernambuco;PE
29337;Olinda;Pernambuco;PE
29339;Lages;Santa Catarina;SC
29340;Ipojuca;Pernambuco;PE
29342;Rio de Janeiro;Rio de Janeiro;RJ
29344;Recife;Pernambuco;PE
29347;Recife;Pernambuco;PE
29348;Camaragibe;Pernambuco;PE
29349;RECIFE;Pernambuco;PE
29350;Ourinhos;São Paulo;SP
29351;Matozinhos;Minas Gerais;MG
29353;Teresina;Piauí;PI
29354;Recife;Pernambuco;PE
29355;Paulista;Pernambuco;PE
29357;Americana;São Paulo;SP
29359;Recife;Pernambuco;PE
29360;Recife;Pernambuco;PE
29361;Recife;Pernambuco;PE
29363;Concórdia;Santa Catarina;SC
29364;Goiânia;Goiás;GO
29365;São José do Rio Preto;São Paulo;SP
29368;Olinda;Pernambuco;PE
29369;Recife;Pernambuco;PE
29372;Nova Iguaçu;Rio de Janeiro;RJ
29373;Araripina;Pernambuco;PE
29374;Linhares;Espírito Santo;ES
29375;Goiana;Pernambuco;PE
29376;são joãode meriti;Rio de Janeiro;RJ
29378;Recife;Pernambuco;PE
29380;Carpina;Pernambuco;PE
29381;Rio de Janeiro; Rio de Janeiro;RJ
29383;Maceió;Alagoas;AL
29386;Paulista;Pernambuco;PE
29387;Paulista;Pernambuco;PE
29388;Rio de Janeiro;Rio de Janeiro;RJ
